millis,stamp,datetime,motion_sensor_1,motion_sensor_2,temperature,sound_digital
2560999,1569523399,2019/9/26 18:43:19,0,0,26.9,0
2561999,1569523400,2019/9/26 18:43:20,0,0,26.9,0
2562999,1569523401,2019/9/26 18:43:21,0,0,26.9,0
2563998,1569523402,2019/9/26 18:43:22,0,0,26.9,0
2565000,1569523403,2019/9/26 18:43:23,0,0,26.9,0
2565999,1569523404,2019/9/26 18:43:24,0,0,26.9,0
2567000,1569523405,2019/9/26 18:43:25,0,0,26.9,0
2567998,1569523406,2019/9/26 18:43:26,0,0,26.9,0
2568998,1569523407,2019/9/26 18:43:27,0,0,26.9,0
2570000,1569523408,2019/9/26 18:43:28,0,0,26.9,0
2570999,1569523409,2019/9/26 18:43:29,0,0,26.9,0
2572000,1569523410,2019/9/26 18:43:30,0,1,26.9,0
2574000,1569523412,2019/9/26 18:43:32,0,0,26.9,0
2574999,1569523413,2019/9/26 18:43:33,0,0,26.9,0
2575998,1569523414,2019/9/26 18:43:34,0,0,26.9,0
2576999,1569523415,2019/9/26 18:43:35,0,1,26.9,0
2578999,1569523417,2019/9/26 18:43:37,0,0,26.9,0
2579999,1569523418,2019/9/26 18:43:38,0,0,26.9,0
2580999,1569523419,2019/9/26 18:43:39,0,0,26.9,0
2581998,1569523420,2019/9/26 18:43:40,0,0,26.9,0
2582999,1569523421,2019/9/26 18:43:41,0,0,26.9,0
2584000,1569523422,2019/9/26 18:43:42,0,0,26.9,0
2584999,1569523423,2019/9/26 18:43:43,0,0,26.9,0
2586000,1569523424,2019/9/26 18:43:44,0,0,26.9,0
2586999,1569523425,2019/9/26 18:43:45,0,0,26.9,0
2588000,1569523426,2019/9/26 18:43:46,0,0,26.9,0
2588999,1569523427,2019/9/26 18:43:47,0,0,26.9,0
2589999,1569523428,2019/9/26 18:43:48,0,0,26.9,0
2590998,1569523429,2019/9/26 18:43:49,0,0,26.9,0
2592000,1569523430,2019/9/26 18:43:50,0,0,26.9,0
2592999,1569523431,2019/9/26 18:43:51,0,0,26.9,0
2593999,1569523432,2019/9/26 18:43:52,0,0,26.9,0
2594999,1569523433,2019/9/26 18:43:53,0,0,26.9,0
2595998,1569523435,2019/9/26 18:43:55,0,0,26.9,0
2596999,1569523436,2019/9/26 18:43:56,0,0,26.9,0
2597999,1569523437,2019/9/26 18:43:57,0,0,26.9,0
2599000,1569523438,2019/9/26 18:43:58,0,0,26.9,0
2599998,1569523439,2019/9/26 18:43:59,0,0,27,0
2600998,1569523440,2019/9/26 18:44:0,0,0,27,0
2602000,1569523441,2019/9/26 18:44:1,0,0,27,0
2602999,1569523442,2019/9/26 18:44:2,0,0,27,0
2604000,1569523443,2019/9/26 18:44:3,0,0,27,0
2604999,1569523444,2019/9/26 18:44:4,0,0,27,0
2606000,1569523445,2019/9/26 18:44:5,0,0,27,1
2608998,1569523448,2019/9/26 18:44:8,0,0,27,0
2609998,1569523449,2019/9/26 18:44:9,0,0,27,0
2611000,1569523450,2019/9/26 18:44:10,0,1,27,0
2613000,1569523452,2019/9/26 18:44:12,0,0,27,0
2613999,1569523453,2019/9/26 18:44:13,0,0,27,1
2616998,1569523456,2019/9/26 18:44:16,0,1,27,0
2618999,1569523458,2019/9/26 18:44:18,0,0,27,0
2619999,1569523459,2019/9/26 18:44:19,0,0,27,0
2620999,1569523460,2019/9/26 18:44:20,0,1,27,0
2622999,1569523462,2019/9/26 18:44:22,0,0,27,0
2623998,1569523463,2019/9/26 18:44:23,0,0,27,0
2624999,1569523464,2019/9/26 18:44:24,0,0,27,0
2625998,1569523465,2019/9/26 18:44:25,0,0,27,0
2627000,1569523466,2019/9/26 18:44:26,0,0,27,0
2627999,1569523467,2019/9/26 18:44:27,0,0,27.1,0
2628999,1569523468,2019/9/26 18:44:28,0,0,27.1,0
2629999,1569523469,2019/9/26 18:44:29,0,0,27.1,0
2631000,1569523470,2019/9/26 18:44:30,0,0,27.1,0
2631998,1569523471,2019/9/26 18:44:31,0,0,27.1,0
2632998,1569523472,2019/9/26 18:44:32,0,0,27.1,0
2634000,1569523473,2019/9/26 18:44:33,0,0,27.1,0
2634999,1569523474,2019/9/26 18:44:34,0,0,27.1,0
2635999,1569523475,2019/9/26 18:44:35,0,0,27.1,0
2636999,1569523476,2019/9/26 18:44:36,0,0,27.1,0
2638000,1569523477,2019/9/26 18:44:37,0,0,27.1,0
2638999,1569523478,2019/9/26 18:44:38,0,0,27.1,0
2640000,1569523479,2019/9/26 18:44:39,0,0,27.1,0
2641000,1569523480,2019/9/26 18:44:40,0,0,27.1,0
2641999,1569523481,2019/9/26 18:44:41,0,0,27.1,0
2643000,1569523482,2019/9/26 18:44:42,0,0,27.1,0
2643998,1569523483,2019/9/26 18:44:43,0,0,27.1,0
2645000,1569523484,2019/9/26 18:44:44,0,0,27.1,0
2645999,1569523485,2019/9/26 18:44:45,0,0,27.2,0
2646999,1569523486,2019/9/26 18:44:46,0,0,27.2,0
2647999,1569523487,2019/9/26 18:44:47,0,0,27.2,0
2648999,1569523488,2019/9/26 18:44:48,0,0,27.2,0
2650000,1569523489,2019/9/26 18:44:49,0,0,27.2,0
2650999,1569523490,2019/9/26 18:44:50,0,0,27.2,0
2651999,1569523491,2019/9/26 18:44:51,0,0,27.2,0
2652999,1569523492,2019/9/26 18:44:52,0,0,27.2,0
2653999,1569523493,2019/9/26 18:44:53,0,0,27.2,0
2654999,1569523494,2019/9/26 18:44:54,0,0,27.2,0
2656000,1569523495,2019/9/26 18:44:55,0,0,27.2,0
2656999,1569523496,2019/9/26 18:44:56,0,1,27.2,0
2659000,1569523498,2019/9/26 18:44:58,0,0,27.2,0
2659999,1569523499,2019/9/26 18:44:59,0,0,27.2,0
2660999,1569523500,2019/9/26 18:45:0,0,0,27.2,0
2661999,1569523501,2019/9/26 18:45:1,0,0,27.2,0
2662999,1569523502,2019/9/26 18:45:2,0,0,27.2,0
2663999,1569523503,2019/9/26 18:45:3,0,0,27.2,0
2664999,1569523504,2019/9/26 18:45:4,0,0,27.2,0
2666000,1569523505,2019/9/26 18:45:5,0,0,27.2,0
2666999,1569523506,2019/9/26 18:45:6,0,0,27.3,0
2668000,1569523507,2019/9/26 18:45:7,0,1,27.3,0
2670000,1569523509,2019/9/26 18:45:9,0,0,27.3,0
2670998,1569523510,2019/9/26 18:45:10,0,0,27.3,0
2672000,1569523511,2019/9/26 18:45:11,0,0,27.3,0
2672999,1569523512,2019/9/26 18:45:12,0,1,27.3,0
2674999,1569523514,2019/9/26 18:45:14,0,0,27.3,0
2675998,1569523515,2019/9/26 18:45:15,0,0,27.3,0
2677000,1569523516,2019/9/26 18:45:16,0,1,27.3,0
2678999,1569523518,2019/9/26 18:45:18,0,0,27.3,0
2679999,1569523519,2019/9/26 18:45:19,0,0,27.3,0
2680999,1569523520,2019/9/26 18:45:20,0,0,27.3,0
2682000,1569523521,2019/9/26 18:45:21,0,0,27.3,0
2682999,1569523522,2019/9/26 18:45:22,0,0,27.3,0
2684000,1569523523,2019/9/26 18:45:23,0,0,27.3,0
2684998,1569523524,2019/9/26 18:45:24,0,0,27.3,0
2686000,1569523525,2019/9/26 18:45:25,0,0,27.3,0
2686999,1569523526,2019/9/26 18:45:26,0,0,27.3,0
2688000,1569523527,2019/9/26 18:45:27,0,0,27.3,0
2688999,1569523528,2019/9/26 18:45:28,0,0,27.3,0
2689998,1569523529,2019/9/26 18:45:29,0,1,27.3,0
2691999,1569523531,2019/9/26 18:45:31,0,0,27.3,0
2693000,1569523532,2019/9/26 18:45:32,0,0,27.3,0
2693999,1569523533,2019/9/26 18:45:33,0,0,27.3,0
2694999,1569523534,2019/9/26 18:45:34,0,1,27.3,0
2696999,1569523536,2019/9/26 18:45:36,0,0,27.3,0
2698000,1569523537,2019/9/26 18:45:37,0,0,27.3,0
2698999,1569523538,2019/9/26 18:45:38,0,0,27.3,0
2699999,1569523539,2019/9/26 18:45:39,0,0,27.3,0
2700998,1569523540,2019/9/26 18:45:40,0,0,27.3,0
2702000,1569523541,2019/9/26 18:45:41,0,0,27.3,0
2702999,1569523543,2019/9/26 18:45:43,0,0,27.3,0
2704000,1569523544,2019/9/26 18:45:44,0,0,27.3,0
2704999,1569523545,2019/9/26 18:45:45,0,0,27.3,0
2705999,1569523546,2019/9/26 18:45:46,0,0,27.3,0
2707000,1569523547,2019/9/26 18:45:47,0,0,27.3,0
2707999,1569523548,2019/9/26 18:45:48,0,0,27.3,0
2708999,1569523549,2019/9/26 18:45:49,0,1,27.3,0
2710999,1569523551,2019/9/26 18:45:51,0,0,27.3,0
2711999,1569523552,2019/9/26 18:45:52,0,0,27.3,0
2712998,1569523553,2019/9/26 18:45:53,0,1,27.3,0
2714999,1569523555,2019/9/26 18:45:55,0,0,27.3,0
2716000,1569523556,2019/9/26 18:45:56,0,0,27.3,0
2716998,1569523557,2019/9/26 18:45:57,0,1,27.3,0
2718998,1569523559,2019/9/26 18:45:59,0,0,27.3,0
2720000,1569523560,2019/9/26 18:46:0,0,0,27.3,0
2721000,1569523561,2019/9/26 18:46:1,0,1,27.3,0
2722999,1569523563,2019/9/26 18:46:3,0,0,27.3,0
2723998,1569523564,2019/9/26 18:46:4,0,0,27.3,0
2725000,1569523565,2019/9/26 18:46:5,0,0,27.3,0
2725999,1569523566,2019/9/26 18:46:6,0,0,27.3,0
2726999,1569523567,2019/9/26 18:46:7,0,0,27.3,0
2728000,1569523568,2019/9/26 18:46:8,0,0,27.3,0
2728999,1569523569,2019/9/26 18:46:9,0,0,27.3,0
2729999,1569523570,2019/9/26 18:46:10,0,0,27.3,0
2730999,1569523571,2019/9/26 18:46:11,0,0,27.3,0
2732000,1569523572,2019/9/26 18:46:12,0,0,27.3,0
2732998,1569523573,2019/9/26 18:46:13,0,0,27.3,0
2734000,1569523574,2019/9/26 18:46:14,0,0,27.3,0
2734999,1569523575,2019/9/26 18:46:15,0,0,27.3,0
2735998,1569523576,2019/9/26 18:46:16,0,0,27.3,0
2736999,1569523577,2019/9/26 18:46:17,0,0,27.3,0
2737999,1569523578,2019/9/26 18:46:18,0,0,27.3,0
2739000,1569523579,2019/9/26 18:46:19,0,0,27.4,0
2739998,1569523580,2019/9/26 18:46:20,0,0,27.4,0
2741000,1569523581,2019/9/26 18:46:21,0,0,27.4,0
2741999,1569523582,2019/9/26 18:46:22,0,0,27.4,0
2742999,1569523583,2019/9/26 18:46:23,0,0,27.4,0
2743999,1569523584,2019/9/26 18:46:24,0,0,27.4,0
2744999,1569523585,2019/9/26 18:46:25,0,0,27.4,0
2746000,1569523586,2019/9/26 18:46:26,0,0,27.4,0
2746999,1569523587,2019/9/26 18:46:27,0,0,27.4,0
2747999,1569523588,2019/9/26 18:46:28,0,0,27.4,0
2748999,1569523589,2019/9/26 18:46:29,0,0,27.4,0
2749999,1569523590,2019/9/26 18:46:30,0,0,27.4,0
2750998,1569523591,2019/9/26 18:46:31,0,0,27.4,0
2752000,1569523592,2019/9/26 18:46:32,0,0,27.4,0
2755000,1569523595,2019/9/26 18:46:35,0,0,27.4,0
2755998,1569523596,2019/9/26 18:46:36,0,0,27.4,0
2756999,1569523597,2019/9/26 18:46:37,0,0,27.4,0
2757999,1569523598,2019/9/26 18:46:38,0,0,27.4,0
2759000,1569523599,2019/9/26 18:46:39,0,0,27.5,0
2759999,1569523600,2019/9/26 18:46:40,0,0,27.5,0
2760999,1569523601,2019/9/26 18:46:41,0,0,27.5,0
2762000,1569523602,2019/9/26 18:46:42,0,0,27.5,0
2762999,1569523603,2019/9/26 18:46:43,0,0,27.5,0
2764000,1569523604,2019/9/26 18:46:44,0,0,27.5,0
2764999,1569523605,2019/9/26 18:46:45,0,0,27.5,0
2766000,1569523606,2019/9/26 18:46:46,0,0,27.5,0
2766999,1569523607,2019/9/26 18:46:47,0,0,27.5,0
2768000,1569523608,2019/9/26 18:46:48,0,0,27.5,0
2768999,1569523609,2019/9/26 18:46:49,0,0,27.5,0
2769998,1569523610,2019/9/26 18:46:50,0,0,27.5,0
2770999,1569523611,2019/9/26 18:46:51,0,0,27.5,0
2771999,1569523612,2019/9/26 18:46:52,0,0,27.5,0
2772999,1569523613,2019/9/26 18:46:53,0,0,27.5,0
2773998,1569523614,2019/9/26 18:46:54,0,0,27.5,0
2775000,1569523615,2019/9/26 18:46:55,0,0,27.5,0
2775998,1569523616,2019/9/26 18:46:56,0,0,27.5,0
2776999,1569523617,2019/9/26 18:46:57,0,0,27.5,0
2777999,1569523618,2019/9/26 18:46:58,0,1,27.5,0
2779999,1569523620,2019/9/26 18:47:0,0,0,27.5,0
2780998,1569523621,2019/9/26 18:47:1,0,0,27.5,0
2782000,1569523622,2019/9/26 18:47:2,0,0,27.5,1
2784999,1569523625,2019/9/26 18:47:5,0,0,27.5,0
2785999,1569523626,2019/9/26 18:47:6,0,0,27.5,0
2787000,1569523627,2019/9/26 18:47:7,0,0,27.5,0
2787999,1569523628,2019/9/26 18:47:8,0,0,27.5,0
2788999,1569523629,2019/9/26 18:47:9,0,0,27.5,0
2789998,1569523630,2019/9/26 18:47:10,0,0,27.5,0
2790999,1569523631,2019/9/26 18:47:11,0,0,27.5,0
2791999,1569523632,2019/9/26 18:47:12,0,0,27.5,0
2792999,1569523633,2019/9/26 18:47:13,0,0,27.5,0
2794000,1569523634,2019/9/26 18:47:14,0,0,27.5,0
2794998,1569523635,2019/9/26 18:47:15,0,0,27.5,0
2796000,1569523636,2019/9/26 18:47:16,0,0,27.5,0
2796998,1569523637,2019/9/26 18:47:17,0,0,27.5,0
2797999,1569523638,2019/9/26 18:47:18,0,0,27.5,0
2798999,1569523639,2019/9/26 18:47:19,0,0,27.5,0
2800000,1569523640,2019/9/26 18:47:20,0,1,27.5,0
2801999,1569523642,2019/9/26 18:47:22,0,0,27.5,0
2803000,1569523643,2019/9/26 18:47:23,0,0,27.4,0
2803998,1569523644,2019/9/26 18:47:24,0,0,27.4,0
2804999,1569523645,2019/9/26 18:47:25,0,0,27.4,0
2805999,1569523646,2019/9/26 18:47:26,0,0,27.4,0
2806999,1569523647,2019/9/26 18:47:27,0,0,27.4,0
2807999,1569523648,2019/9/26 18:47:28,0,0,27.4,0
2808999,1569523649,2019/9/26 18:47:29,0,0,27.4,0
2810000,1569523651,2019/9/26 18:47:31,0,0,27.4,0
2810998,1569523652,2019/9/26 18:47:32,0,0,27.4,0
2811999,1569523653,2019/9/26 18:47:33,0,0,27.4,0
2812999,1569523654,2019/9/26 18:47:34,0,0,27.4,0
2813999,1569523655,2019/9/26 18:47:35,0,0,27.5,0
2814999,1569523656,2019/9/26 18:47:36,0,1,27.5,1
2816999,1569523658,2019/9/26 18:47:38,0,0,27.5,1
2817998,1569523659,2019/9/26 18:47:39,0,0,27.5,1
2819000,1569523660,2019/9/26 18:47:40,0,1,27.5,1
2821000,1569523662,2019/9/26 18:47:42,0,0,27.5,1
2821999,1569523663,2019/9/26 18:47:43,0,0,27.5,1
2822999,1569523664,2019/9/26 18:47:44,0,0,27.5,1
2824000,1569523665,2019/9/26 18:47:45,0,0,27.5,1
2824999,1569523666,2019/9/26 18:47:46,0,0,27.5,1
2826000,1569523667,2019/9/26 18:47:47,0,0,27.5,1
2828999,1569523670,2019/9/26 18:47:50,0,0,27.5,1
2830000,1569523671,2019/9/26 18:47:51,0,0,27.5,1
2830999,1569523672,2019/9/26 18:47:52,0,0,27.5,1
2832000,1569523673,2019/9/26 18:47:53,0,0,27.5,1
2832998,1569523674,2019/9/26 18:47:54,0,0,27.5,0
2833998,1569523675,2019/9/26 18:47:55,0,0,27.5,1
2835000,1569523676,2019/9/26 18:47:56,0,0,27.5,1
2835999,1569523677,2019/9/26 18:47:57,0,0,27.5,1
2836999,1569523678,2019/9/26 18:47:58,0,0,27.5,1
2837999,1569523679,2019/9/26 18:47:59,0,0,27.5,1
2839000,1569523680,2019/9/26 18:48:0,0,0,27.5,1
2839999,1569523681,2019/9/26 18:48:1,0,0,27.5,1
2840999,1569523682,2019/9/26 18:48:2,0,0,27.5,0
2842000,1569523683,2019/9/26 18:48:3,0,0,27.5,0
2842999,1569523684,2019/9/26 18:48:4,0,0,27.5,1
2844000,1569523685,2019/9/26 18:48:5,0,0,27.5,1
2844998,1569523686,2019/9/26 18:48:6,0,0,27.5,1
2846000,1569523687,2019/9/26 18:48:7,0,0,27.5,1
2846999,1569523688,2019/9/26 18:48:8,0,0,27.5,1
2849998,1569523691,2019/9/26 18:48:11,0,0,27.5,1
2850999,1569523692,2019/9/26 18:48:12,0,0,27.5,1
2851999,1569523693,2019/9/26 18:48:13,0,0,27.5,1
2854999,1569523696,2019/9/26 18:48:16,0,0,27.5,1
2855999,1569523697,2019/9/26 18:48:17,0,0,27.5,1
2856998,1569523698,2019/9/26 18:48:18,0,0,27.5,1
2857999,1569523699,2019/9/26 18:48:19,0,0,27.5,1
2858999,1569523700,2019/9/26 18:48:20,0,0,27.5,1
2860000,1569523701,2019/9/26 18:48:21,0,0,27.5,1
2860999,1569523702,2019/9/26 18:48:22,0,0,27.5,1
2861999,1569523703,2019/9/26 18:48:23,0,0,27.5,1
2862998,1569523704,2019/9/26 18:48:24,0,0,27.5,1
2864000,1569523705,2019/9/26 18:48:25,0,0,27.5,1
2864999,1569523706,2019/9/26 18:48:26,0,0,27.5,1
2865999,1569523707,2019/9/26 18:48:27,0,0,27.5,1
2867000,1569523708,2019/9/26 18:48:28,0,0,27.5,1
2867998,1569523709,2019/9/26 18:48:29,0,0,27.5,1
2869000,1569523710,2019/9/26 18:48:30,0,0,27.5,1
2869999,1569523711,2019/9/26 18:48:31,0,0,27.5,1
2870999,1569523712,2019/9/26 18:48:32,0,0,27.5,1
2874000,1569523715,2019/9/26 18:48:35,0,0,27.5,1
2874999,1569523716,2019/9/26 18:48:36,0,0,27.5,1
2876000,1569523717,2019/9/26 18:48:37,0,0,27.5,1
2876998,1569523718,2019/9/26 18:48:38,0,0,27.5,1
2877999,1569523719,2019/9/26 18:48:39,0,0,27.5,1
2878999,1569523720,2019/9/26 18:48:40,0,0,27.5,1
2879998,1569523721,2019/9/26 18:48:41,0,0,27.5,1
2883000,1569523724,2019/9/26 18:48:44,0,0,27.5,1
2883999,1569523725,2019/9/26 18:48:45,0,0,27.5,1
2885000,1569523726,2019/9/26 18:48:46,0,0,27.5,1
2885998,1569523727,2019/9/26 18:48:47,0,0,27.5,1
2886999,1569523728,2019/9/26 18:48:48,0,0,27.5,1
2888000,1569523729,2019/9/26 18:48:49,0,0,27.5,1
2888998,1569523730,2019/9/26 18:48:50,0,0,27.5,1
2889999,1569523731,2019/9/26 18:48:51,0,0,27.5,1
2890999,1569523732,2019/9/26 18:48:52,0,0,27.5,1
2891999,1569523733,2019/9/26 18:48:53,0,0,27.6,1
2892999,1569523734,2019/9/26 18:48:54,0,0,27.6,1
2893999,1569523735,2019/9/26 18:48:55,0,0,27.6,1
2894999,1569523736,2019/9/26 18:48:56,0,0,27.6,1
2896000,1569523737,2019/9/26 18:48:57,0,0,27.6,1
2896999,1569523738,2019/9/26 18:48:58,0,0,27.6,1
2897999,1569523739,2019/9/26 18:48:59,0,0,27.6,1
2898999,1569523740,2019/9/26 18:49:0,0,0,27.6,1
2899998,1569523741,2019/9/26 18:49:1,0,0,27.6,1
2901000,1569523742,2019/9/26 18:49:2,0,0,27.6,1
2901998,1569523743,2019/9/26 18:49:3,0,0,27.6,1
2902999,1569523744,2019/9/26 18:49:4,0,0,27.6,1
2903999,1569523745,2019/9/26 18:49:5,0,0,27.6,1
2904999,1569523746,2019/9/26 18:49:6,0,0,27.6,1
2906000,1569523747,2019/9/26 18:49:7,0,0,27.6,1
2906998,1569523748,2019/9/26 18:49:8,0,0,27.6,1
2908000,1569523749,2019/9/26 18:49:9,0,0,27.6,1
2908999,1569523750,2019/9/26 18:49:10,0,0,27.6,1
2910000,1569523751,2019/9/26 18:49:11,0,0,27.6,1
2910999,1569523752,2019/9/26 18:49:12,0,0,27.6,0
2912000,1569523753,2019/9/26 18:49:13,0,0,27.6,1
2913000,1569523754,2019/9/26 18:49:14,0,0,27.6,1
2913999,1569523755,2019/9/26 18:49:15,0,0,27.6,1
2915000,1569523756,2019/9/26 18:49:16,0,0,27.6,1
2915998,1569523757,2019/9/26 18:49:17,0,0,27.7,1
2916999,1569523758,2019/9/26 18:49:18,0,0,27.7,1
2917999,1569523759,2019/9/26 18:49:19,0,0,27.7,1
2918999,1569523760,2019/9/26 18:49:20,0,0,27.7,0
2919999,1569523761,2019/9/26 18:49:21,0,0,27.7,0
2920998,1569523762,2019/9/26 18:49:22,0,0,27.7,0
2921999,1569523763,2019/9/26 18:49:23,0,0,27.7,0
2922999,1569523764,2019/9/26 18:49:24,0,0,27.7,0
2924000,1569523766,2019/9/26 18:49:26,0,0,27.7,1
2924998,1569523767,2019/9/26 18:49:27,0,0,27.7,1
2926000,1569523767,2019/9/26 18:49:27,0,0,27.7,1
2926999,1569523769,2019/9/26 18:49:29,0,0,27.7,1
2927998,1569523770,2019/9/26 18:49:30,0,0,27.7,1
2928999,1569523771,2019/9/26 18:49:31,0,0,27.7,1
2929999,1569523772,2019/9/26 18:49:32,0,0,27.7,1
2931000,1569523773,2019/9/26 18:49:33,0,0,27.7,0
2931999,1569523774,2019/9/26 18:49:34,0,0,27.7,0
2932999,1569523775,2019/9/26 18:49:35,0,0,27.7,1
2933998,1569523776,2019/9/26 18:49:36,0,0,27.7,1
2935000,1569523777,2019/9/26 18:49:37,0,0,27.7,1
2935999,1569523778,2019/9/26 18:49:38,0,0,27.7,1
2936998,1569523779,2019/9/26 18:49:39,0,0,27.7,1
2937999,1569523780,2019/9/26 18:49:40,0,0,27.7,1
2938998,1569523781,2019/9/26 18:49:41,0,0,27.7,1
2940000,1569523782,2019/9/26 18:49:42,0,0,27.7,0
2940999,1569523783,2019/9/26 18:49:43,0,0,27.7,0
2941999,1569523784,2019/9/26 18:49:44,0,0,27.7,0
2942999,1569523785,2019/9/26 18:49:45,0,0,27.7,1
2944000,1569523786,2019/9/26 18:49:46,0,0,27.7,1
2945000,1569523787,2019/9/26 18:49:47,0,0,27.7,1
2945998,1569523788,2019/9/26 18:49:48,0,0,27.7,1
2946999,1569523789,2019/9/26 18:49:49,0,0,27.7,1
2947998,1569523790,2019/9/26 18:49:50,0,0,27.7,1
2949000,1569523791,2019/9/26 18:49:51,0,0,27.7,1
2949998,1569523792,2019/9/26 18:49:52,0,0,27.7,1
2950999,1569523793,2019/9/26 18:49:53,0,0,27.7,1
2951999,1569523794,2019/9/26 18:49:54,0,0,27.7,1
2952999,1569523795,2019/9/26 18:49:55,0,0,27.7,1
2953999,1569523796,2019/9/26 18:49:56,0,0,27.7,1
2954998,1569523797,2019/9/26 18:49:57,0,0,27.7,1
2956000,1569523798,2019/9/26 18:49:58,0,0,27.7,1
2956998,1569523799,2019/9/26 18:49:59,0,0,27.7,1
2958000,1569523800,2019/9/26 18:50:0,0,0,27.7,1
2958998,1569523801,2019/9/26 18:50:1,0,0,27.8,1
2960000,1569523802,2019/9/26 18:50:2,0,0,27.8,1
2961000,1569523803,2019/9/26 18:50:3,0,0,27.8,1
2961998,1569523804,2019/9/26 18:50:4,0,0,27.8,1
2962999,1569523805,2019/9/26 18:50:5,0,0,27.8,1
2963999,1569523806,2019/9/26 18:50:6,0,0,27.8,0
2965000,1569523807,2019/9/26 18:50:7,0,0,27.8,1
2965998,1569523808,2019/9/26 18:50:8,0,0,27.8,1
2966999,1569523809,2019/9/26 18:50:9,0,0,27.8,1
2968000,1569523810,2019/9/26 18:50:10,0,0,27.8,1
2968999,1569523811,2019/9/26 18:50:11,0,0,27.8,1
2970000,1569523812,2019/9/26 18:50:12,0,0,27.8,1
2970999,1569523813,2019/9/26 18:50:13,0,0,27.8,1
2972000,1569523814,2019/9/26 18:50:14,0,0,27.8,0
2972999,1569523815,2019/9/26 18:50:15,0,0,27.8,0
2973999,1569523816,2019/9/26 18:50:16,0,0,27.8,1
2974998,1569523817,2019/9/26 18:50:17,0,0,27.8,1
2976000,1569523818,2019/9/26 18:50:18,0,0,27.8,1
2976999,1569523819,2019/9/26 18:50:19,0,0,27.8,1
2977999,1569523820,2019/9/26 18:50:20,0,0,27.8,1
2978999,1569523821,2019/9/26 18:50:21,0,0,27.8,1
2979998,1569523822,2019/9/26 18:50:22,0,1,27.8,1
2983999,1569523826,2019/9/26 18:50:26,0,1,27.8,1
2985999,1569523828,2019/9/26 18:50:28,0,0,27.8,1
2986998,1569523829,2019/9/26 18:50:29,0,0,27.8,1
2988000,1569523830,2019/9/26 18:50:30,0,0,27.8,1
2988998,1569523831,2019/9/26 18:50:31,0,0,27.8,1
2989999,1569523832,2019/9/26 18:50:32,0,0,27.8,1
2990999,1569523833,2019/9/26 18:50:33,0,0,27.8,1
2991998,1569523834,2019/9/26 18:50:34,0,0,27.9,1
2992999,1569523835,2019/9/26 18:50:35,0,0,27.9,1
2993999,1569523836,2019/9/26 18:50:36,0,0,27.9,1
2995000,1569523837,2019/9/26 18:50:37,0,0,27.9,1
2995999,1569523838,2019/9/26 18:50:38,0,0,27.9,1
2997000,1569523839,2019/9/26 18:50:39,0,0,27.9,1
2997998,1569523840,2019/9/26 18:50:40,0,0,27.9,1
2998999,1569523841,2019/9/26 18:50:41,0,0,27.9,1
3000000,1569523842,2019/9/26 18:50:42,0,0,27.9,1
3000999,1569523843,2019/9/26 18:50:43,0,0,27.9,1
3001999,1569523844,2019/9/26 18:50:44,0,0,27.9,1
3002998,1569523845,2019/9/26 18:50:45,0,0,27.9,1
3003999,1569523846,2019/9/26 18:50:46,0,0,27.9,1
3004999,1569523847,2019/9/26 18:50:47,0,0,27.9,1
3006000,1569523848,2019/9/26 18:50:48,0,1,27.9,1
3007998,1569523850,2019/9/26 18:50:50,0,0,27.9,1
3008999,1569523851,2019/9/26 18:50:51,0,0,27.9,1
3009999,1569523852,2019/9/26 18:50:52,0,0,27.9,1
3011000,1569523853,2019/9/26 18:50:53,0,0,27.9,1
3011998,1569523854,2019/9/26 18:50:54,0,0,27.9,1
3012999,1569523855,2019/9/26 18:50:55,0,0,27.9,1
3013999,1569523856,2019/9/26 18:50:56,0,0,27.9,1
3015000,1569523857,2019/9/26 18:50:57,0,0,27.9,1
3015999,1569523858,2019/9/26 18:50:58,0,0,27.9,1
3016998,1569523859,2019/9/26 18:50:59,0,0,27.9,1
3017999,1569523860,2019/9/26 18:51:0,0,0,27.9,1
3018999,1569523861,2019/9/26 18:51:1,0,0,27.9,1
3020000,1569523862,2019/9/26 18:51:2,0,1,27.9,1
3021999,1569523864,2019/9/26 18:51:4,0,0,27.9,1
3022999,1569523865,2019/9/26 18:51:5,0,0,27.9,1
3024000,1569523866,2019/9/26 18:51:6,0,0,27.9,1
3024999,1569523867,2019/9/26 18:51:7,0,1,27.9,1
3027000,1569523869,2019/9/26 18:51:9,0,0,27.9,1
3027999,1569523870,2019/9/26 18:51:10,0,0,27.9,1
3028999,1569523871,2019/9/26 18:51:11,0,0,27.9,1
3029998,1569523872,2019/9/26 18:51:12,0,0,27.9,1
3031000,1569523873,2019/9/26 18:51:13,0,0,27.9,1
3031998,1569523874,2019/9/26 18:51:14,0,0,27.9,1
3032998,1569523876,2019/9/26 18:51:16,0,0,27.9,1
3034000,1569523877,2019/9/26 18:51:17,0,0,27.9,1
3034999,1569523878,2019/9/26 18:51:18,0,0,27.9,1
3035999,1569523879,2019/9/26 18:51:19,0,0,27.9,1
3036999,1569523880,2019/9/26 18:51:20,0,0,27.9,1
3038000,1569523881,2019/9/26 18:51:21,0,0,27.9,1
3038999,1569523882,2019/9/26 18:51:22,0,0,27.9,1
3040000,1569523883,2019/9/26 18:51:23,0,0,27.9,1
3040998,1569523884,2019/9/26 18:51:24,0,0,27.9,0
